Evergreen Valley College	[['COMP 150 - Object-oriented Programming (4.00)']]	[[['COMSC 075 - Computer ScienceI: Introduction to Program Structures (3.00)']]]
Evergreen Valley College	[['COMP 151 -  Data Structures and Program Design (4.00)']]	[[['COMSC 076 - Computer ScienceII: Introduction to Data Structures(3.00)']]]
Evergreen Valley College	[['COMP 162 - Computer Architecture and Assembly Language (3.00)']]	[[['COMSC 077 - Introduction to Computer Systems (3.00)']]]
Evergreen Valley College	[['COMP 232 - Programming Languages (3.00)']]	[[['No Comparable Course']]]
Evergreen Valley College	[['COMP 262 - Computer Organization and Architecture (3.00)']]	[[['No Comparable Course']]]
Evergreen Valley College	[['MATH 150 - Calculus I (4.00)']]	[[['MATH 071 - Calculus I with Analytic Geometry (5.00)']]]
Evergreen Valley College	[['MATH 151 - Calculus II (4.00)']]	[[['MATH 072 - Calculus II with Analytic Geometry (5.00)']]]
Evergreen Valley College	[['MATH 240 - Linear Algebra (3.00)']]	[[['MATH 079 - Linear Algebra (3.00)']]]
Evergreen Valley College	[['PHYS 200 - General Physics I (4.00)', 'PHYS 201 - General Physics II (4.00)']]	[[['PHYS 004A - General Physics (5.00)'], ['PHYS 007A - Calculus-Based General Physics for Scientists and Engineers - I (4.00)']], [['PHYS 004B - General Physics (5.00)'], ['PHYS 007B - Calculus-Based General Physics for Scientists and Engineers - II (4.00)']]]
Los Angeles City College	[['COMP 150 - Object-oriented Programming (4.00)']]	[[['No Comparable Course']]]
Los Angeles City College	[['COMP 162 - Computer Architecture and Assembly Language (3.00)']]	[[['CS 130 - Introduction To Computer Architecture and Organization(3.00)']]]
Los Angeles City College	[['COMP 232 - Programming Languages (3.00)']]	[[['No Comparable Course']]]
Los Angeles City College	[['COMP 262 - Computer Organization and Architecture (3.00)']]	[[['No Comparable Course']]]
Los Angeles City College	[['MATH 150 - Calculus I (4.00)']]	[[['MATH 261 - Calculus I (5.00)']]]
Los Angeles City College	[['MATH 151 - Calculus II (4.00)']]	[[['MATH 262 - Calculus II (5.00)']]]
Los Angeles City College	[['MATH 240 - Linear Algebra (3.00)']]	[[['MATH 270 - Linear Algebra (3.00)']]]
