Evergreen Valley College	[['CSC 210 - Introduction to Computer Programming (3.00)']]	[[['CIT 44 - Java Programming (3.00)']]]
Evergreen Valley College	[['CSC 211 - Introduction to Software Lab (1.00)']]	[[['CIT 20 - Program Design and Development (3.00)'], ['CIT 24 - Visual Basic Programming (3.00)'], ['CIT 041J - JavaScript/Dynamic HTML (3.00)']]]
Evergreen Valley College	[['CSC 220 - Data Structures (3.00)']]	[[['COMSC 076 - Computer Science II: Introduction to Data Structures(3.00)']]]
Evergreen Valley College	[['CSC 230 - Discrete Mathematical Structures for Computer Science (3.00)']]	[[['COMSC 080 - Discrete Structures (3.00)'], ['MATH 070 - Discrete Mathematics (4.00)']]]
Evergreen Valley College	[['CSC 256 - Machine Structures (3.00)']]	[[['COMSC 077 - Introduction to Computer Systems (3.00)']]]
Evergreen Valley College	[['MATH 226 - Calculus I (4.00)']]	[[['MATH 066 - Calculus I Late Transcendentals for STEM (4.00)'], ['MATH 071 - Calculus I with Analytic Geometry (5.00)']]]
Evergreen Valley College	[['MATH 227 - Calculus II (4.00)']]	[[['MATH 067 - Calculus II Late Transcendentals for STEM (4.00)'], ['MATH 072 - Calculus II with Analytic Geometry (5.00)']]]
Evergreen Valley College	[['MATH 324 - Probability and Statistics with Computing (3.00)']]	[[['No Course Articulated']]]
Evergreen Valley College	[['MATH 325 - Linear Algebra (3.00)']]	[[['MATH 079 - Linear Algebra (3.00)']]]
Evergreen Valley College	[['PHYS 220 - General Physics with Calculus I (3.00) & PHYS 222 - General Physics with Calculus I Laboratory (1.00)']]	[[['PHYS 004A - General Physics (5.00)'], ['PHYS 007A - Calculus-Based General Physics for Scientists and Engineers - I (4.00)']], [['PHYS 004A - General Physics (5.00)'], ['PHYS 007A - Calculus-Based General Physics for Scientists and Engineers - I (4.00)']]]
Evergreen Valley College	[['PHYS 230 - General Physics with Calculus II (3.00) & PHYS 232 - General Physics with Calculus II Laboratory (1.00)']]	[[['PHYS 004B - General Physics (5.00)'], ['PHYS 007B - Calculus-Based General Physics for Scientists and Engineers - II (4.00)']], [['PHYS 004B - General Physics (5.00)'], ['PHYS 007B - Calculus-Based General Physics for Scientists and Engineers - II (4.00)']]]
Los Angeles City College	[['CSC 210 - Introduction to Computer Programming (3.00)']]	[[['CS 113 - Programming in JAVA (3.00)']]]
Los Angeles City College	[['CSC 211 - Introduction to Software Lab (1.00)']]	[[['CS 101 - Introduction to Computer Science (3.00)']]]
Los Angeles City College	[['CSC 220 - Data Structures (3.00)']]	[[['No Course Articulated']]]
Los Angeles City College	[['CSC 230 - Discrete Mathematical Structures for Computer Science (3.00)']]	[[['CS 131 - Discrete Structures For Computer Science (3.00)']]]
Los Angeles City College	[['CSC 256 - Machine Structures (3.00)']]	[[['CS 130 - Introduction To Computer Architecture and Organization  (3.00)']]]
Los Angeles City College	[['MATH 226 - Calculus I (4.00)']]	[[['MATH 261 - Calculus I (5.00)']]]
Los Angeles City College	[['MATH 227 - Calculus II (4.00)']]	[[['MATH 262 - Calculus II (5.00)']]]
Los Angeles City College	[['MATH 324 - Probability and Statistics with Computing (3.00)']]	[[['No Course Articulated']]]
Los Angeles City College	[['MATH 325 - Linear Algebra (3.00)']]	[[['No Course Articulated']]]
Los Angeles City College	[['PHYS 220 - General Physics with Calculus I (3.00) & PHYS 222 - General Physics with Calculus I Laboratory (1.00)']]	[[['PHYSICS 101 - Physics for Engineers and Scientists I (5.00)']], [['PHYSICS 101 - Physics for Engineers and Scientists I (5.00)']]]
