Evergreen Valley College	CECS 105 - Introduction to Computer Engineering and Computer Science (1.00)	[['No Course Articulated']]
Evergreen Valley College	CECS 174 - Introduction to Programming and Problem Solving (3.00)	[['COMSC 020 - Introduction to Programming Concepts and Methodologies (3.00)'], ['COMSC 075 - Computer Science I: Introduction to Program Structures (3.00)']]
Evergreen Valley College	CECS 225 - Digital Logic and Assembly Programming (3.00)	[['No Course Articulated']]
Evergreen Valley College	CECS 228 - Discrete Structures with Computing Applications (3.00)	[['COMSC 080 - DiscreteStructures (3.00)'], ['MATH 070 - Discrete Mathematics (4.00)']]
Evergreen Valley College	CECS 229 - Discrete Structures with Computing Applications II (3.00)	[['MATH 079 - Linear Algebra (3.00)']]
Evergreen Valley College	CECS 274 - Data Structures (3.00)	[['No Course Articulated']]
Evergreen Valley College	CECS 277 - Object Oriented Application Development (3.00)	[['No Course Articulated']]
Evergreen Valley College	ENGR 101 - Introduction to Engineering Profession (1.00)	[['No Course Articulated']]
Evergreen Valley College	ENGR 102 - Academic Success Skills (1.00)	[['No Course Articulated']]
Evergreen Valley College	MATH 122 - Calculus I (4.00)	[['MATH 071 - Calculus I with Analytic Geometry (5.00)']]
Evergreen Valley College	MATH 123 - Calculus II (4.00)	[['MATH 066 - Calculus I Late Transcendentals for STEM (4.00)'], ['MATH 072 - Calculus II with Analytic Geometry (5.00)']]
Los Angeles City College	CECS 105 - Introduction to Computer Engineering and Computer Science (1.00)	[['No Course Articulated']]
Los Angeles City College	CECS 174 - Introduction to Programming and Problem Solving (3.00)	[['CS 102 - Programming Logic and Design (Introduction to Programming) (3.00)'], ['CS 116 - Programming In C++ (3.00)']]
Los Angeles City College	CECS 225 - Digital Logic and Assembly Programming (3.00)	[['No Course Articulated']]
Los Angeles City College	CECS 228 - Discrete Structures with Computing Applications (3.00)	[['CS 131 - Discrete Structures For Computer Science (3.00)']]
Los Angeles City College	CECS 229 - Discrete Structures with Computing Applications II (3.00)	[['No Course Articulated']]
Los Angeles City College	CECS 274 - Data Structures (3.00)	[['CS 136 - Introduction to Data Structures (3.00)']]
Los Angeles City College	CECS 277 - Object Oriented Application Development (3.00)	[['No Course Articulated']]
Los Angeles City College	ENGR 101 - Introduction to Engineering Profession (1.00)	[['No Course Articulated']]
Los Angeles City College	ENGR 102 - Academic Success Skills (1.00)	[['No Course Articulated']]
Los Angeles City College	MATH 122 - Calculus I (4.00)	[['MATH 261 - Calculus I (5.00)']]
Los Angeles City College	MATH 123 - Calculus II (4.00)	[['MATH 262 - Calculus II (5.00)']]
College of Marin	CECS 105 - Introduction to Computer Engineering and Computer Science (1.00)	[['No Course Articulated']]
College of Marin	CECS 174 - Introduction to Programming and Problem Solving (3.00)	[['No Course Articulated']]
College of Marin	CECS 228 - Discrete Structures with Computing Applications (3.00)	[['No Course Articulated']]
College of Marin	CECS 229 - Discrete Structures with Computing Applications II (3.00)	[['No Course Articulated']]
College of Marin	CECS 274 - Data Structures (3.00)	[['No Course Articulated']]
College of Marin	CECS 277 - Object Oriented Application Development (3.00)	[['No Course Articulated']]
College of Marin	ENGR 101 - Introduction to Engineering Profession (1.00)	[['No Course Articulated']]
College of Marin	ENGR 102 - Academic Success Skills (1.00)	[['No Course Articulated']]
College of Marin	MATH 122 - Calculus I (4.00)	[['MATH 123 - Analytic Geometry and Calculus I (5.00)']]
College of Marin	MATH 123 - Calculus II (4.00)	[['MATH 124 - Analytic Geometry and Calculus II (5.00)']]
