Evergreen Valley College	[['COMPSCI 61A - The Structure and Interpretation of Computer Programs (4.00)']]	[[['COMSC 078 - Structure and Interpretation of Computer Programs (4.00)']]]
Evergreen Valley College	[['COMPSCI 61B - Data Structures (4.00)']]	[[['COMSC 076 - Computer Science II: Introduction to Data Structures (3.00)']]]
Evergreen Valley College	[['COMPSCI 61C - Machine Structures (4.00)']]	[[['No Course Articulated']]]
Evergreen Valley College	[['COMPSCI 70 - Discrete Mathematics and Probability Theory (4.00)']]	[[['This course must be taken at the university after transfer']]]
Evergreen Valley College	[['MATH 1A - Calculus (4.00)']]	[[['MATH 071 - Calculus I with Analytic Geometry (5.00)'], ['MATH 066 - Calculus I LateTranscendentals for STEM (4.00)']]]
Evergreen Valley College	[['MATH 1B - Calculus (4.00)']]	[[['MATH 072 - Calculus II with Analytic Geometry (5.00)'], ['MATH 067 - Calculus II LateTranscendentals for STEM (4.00)']]]
Evergreen Valley College	[['EECS 16A - Designing Information Devices and Systems I (4.00)'], ['MATH 54 - Linear Algebra and Differential Equations (4.00)']]	[[['MATH 078 - Differential Equations (4.00)', 'MATH 079 - Linear Algebra (3.00)']], [['No Course Articulated']]]
Los Angeles City College	[['COMPSCI 61A - The Structure and Interpretation of Computer Programs (4.00)']]	[[['No Course Articulated']]]
Los Angeles City College	[['COMPSCI 61B - Data Structures (4.00)']]	[[['No Course Articulated']]]
Los Angeles City College	[['COMPSCI 61C - Machine Structures (4.00)']]	[[['CS 130 - Introduction To Computer Architecture and Organization (3.00)']]]
Los Angeles City College	[['COMPSCI 70 - Discrete Mathematics and Probability Theory (4.00)']]	[[['This course must be taken at the university after transfer']]]
Los Angeles City College	[['MATH 1A - Calculus (4.00)']]	[[['MATH 261 - Calculus I (5.00)']]]
Los Angeles City College	[['MATH 1B - Calculus (4.00)']]	[[['MATH 262 - Calculus II (5.00)']]]
Los Angeles City College	[['EECS 16A - Designing Information Devices and Systems I (4.00)'], ['MATH 54 - Linear Algebra and Differential Equations (4.00)']]	[[['MATH 270 - Linear Algebra (3.00)', 'MATH 275 - Ordinary Differential Equations (3.00)']], [['No Course Articulated']]]
College of Marin	[['COMPSCI 61A - The Structure and Interpretation of Computer Programs (4.00)']]	[[['No Course Articulated']]]
College of Marin	[['COMPSCI 61B - Data Structures (4.00)']]	[[['COMP 220 - Data Structures and Algorithms (3.00)']]]
College of Marin	[['COMPSCI 61C - Machine Structures (4.00)']]	[[['No Course Articulated']]]
College of Marin	[['COMPSCI 70 - Discrete Mathematics and Probability Theory (4.00)']]	[[['This course must be taken at the university after transfer']]]
College of Marin	[['MATH 1A - Calculus (4.00)']]	[[['MATH 123 - Analytic Geometry and Calculus I (5.00)']]]
College of Marin	[['MATH 1B - Calculus (4.00)']]	[[['MATH 124 - Analytic Geometry and Calculus II (5.00)']]]
College of Marin	[['EECS 16A - Designing Information Devices and Systems I (4.00)'], ['MATH 54 - Linear Algebra and Differential Equations (4.00)']]	[[['MATH 116 - Linear Algebra (4.00)', 'MATH 224 - Elementary Differential Equations (4.00)']], [['No Course Articulated']]]
College of San Mateo	[['COMPSCI 61A - The Structure and Interpretation of Computer Programs (4.00)']]	[[['CIS 117 - Python Programming (4.00)', 'CIS 502 - Advanced Python Programming (4.00)']]]
College of San Mateo	[['COMPSCI 61B - Data Structures (4.00)']]	[[['CIS 256 - (CS2) Data Structures: Java (4.00)'], [' CIS 279 - (CS2) Data Structures: C ++ (4.00)']]]
College of San Mateo	[['COMPSCI 61C - Machine Structures (4.00)']]	[[['CIS 264 - Computer Organization and Systems Programming (4.00)']]]
College of San Mateo	[['COMPSCI 70 - Discrete Mathematics and Probability Theory (4.00)']]	[[['This course must be taken at the university after transfer']]]
College of San Mateo	[['MATH 1A - Calculus (4.00)']]	[[['MATH 251 - Calculus with Analytic Geometry I (5.00)']]]
College of San Mateo	[['MATH 1B - Calculus (4.00)']]	[[['MATH 252 - Calculus with Analytic Geometry II (5.00)']]]
College of San Mateo	[['EECS 16A - Designing Information Devices and Systems I (4.00)'], ['MATH 54 - Linear Algebra and Differential Equations (4.00)']]	[[['MATH 270 - Linear Algebra (3.00)', 'MATH 275 - Ordinary Differential Equations (3.00)']], [['No Course Articulated']]]
