University,Percentages
UCSC,0.6428571428571429
UCSC,0.6428571428571429
UCSC,0.6428571428571429
UCSC,0.6428571428571429
UCSC,0.6428571428571429
UCSC,0.6428571428571429
UCSC,0.6428571428571429
UCSC,0.6428571428571429
UCSC,0.6428571428571429
UCSC,0.6428571428571429
UCSC,0.6428571428571429
UCSC,0.6428571428571429
UCSC,0.6428571428571429
UCSC,0.6428571428571429
UCM,0.6363636363636364
UCM,0.6363636363636364
UCM,0.6363636363636364
UCM,0.6363636363636364
UCM,0.6363636363636364
UCM,0.6363636363636364
UCM,0.6363636363636364
UCM,0.6363636363636364
UCM,0.6363636363636364
UCM,0.6363636363636364
UCM,0.6363636363636364
UCM,0.6363636363636364
UCM,0.6363636363636364
UCM,0.6363636363636364
UCM,0.6363636363636364
UCM,0.6363636363636364
UCD,0.5897435897435898
UCD,0.5897435897435898
UCD,0.5897435897435898
UCD,0.5897435897435898
UCD,0.5897435897435898
UCD,0.5897435897435898
UCD,0.5897435897435898
UCD,0.5897435897435898
UCD,0.5897435897435898
UCD,0.5897435897435898
UCB,0.5714285714285714
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSD,0.5581395348837209
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCSB,0.5555555555555556
UCM,0.5454545454545454
UCM,0.5454545454545454
UCM,0.5454545454545454
UCM,0.5454545454545454
UCD,0.5428571428571428
UCD,0.5428571428571428
UCSB,0.5333333333333333
UCSB,0.5333333333333333
UCSB,0.5333333333333333
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCSC,0.5178571428571429
UCD,0.5128205128205128
UCSD,0.5116279069767442
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCR,0.4878048780487805
UCSB,0.4666666666666667
UCSB,0.4666666666666667
UCSB,0.4666666666666667
UCSB,0.4666666666666667
UCSB,0.4666666666666667
UCSB,0.4666666666666667
UCSB,0.4666666666666667
UCSB,0.4666666666666667
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCSD,0.46511627906976744
UCM,0.45454545454545453
UCM,0.45454545454545453
UCM,0.45454545454545453
UCM,0.45454545454545453
UCSB,0.4444444444444444
UCSB,0.4444444444444444
UCSB,0.4444444444444444
UCB,0.42857142857142855
UCB,0.42857142857142855
UCB,0.42857142857142855
UCB,0.42857142857142855
UCB,0.42857142857142855
UCB,0.42857142857142855
UCB,0.42857142857142855
UCB,0.42857142857142855
UCB,0.42857142857142855
UCB,0.42857142857142855
UCB,0.42857142857142855
UCD,0.42857142857142855
UCD,0.42857142857142855
UCD,0.42857142857142855
UCD,0.42857142857142855
UCD,0.42857142857142855
UCD,0.42857142857142855
UCSC,0.42857142857142855
UCSC,0.42857142857142855
UCSC,0.42857142857142855
UCSC,0.42857142857142855
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCSC,0.39285714285714285
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCR,0.3902439024390244
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCSD,0.37209302325581395
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCI,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCLA,0.36363636363636365
UCSB,0.35555555555555557
UCSB,0.35555555555555557
UCSB,0.35555555555555557
UCSB,0.35555555555555557
UCSB,0.35555555555555557
UCD,0.34285714285714286
UCSC,0.30357142857142855
UCSC,0.30357142857142855
UCSC,0.30357142857142855
UCSC,0.30357142857142855
UCSC,0.30357142857142855
UCSC,0.30357142857142855
UCSC,0.30357142857142855
UCSC,0.30357142857142855
UCSC,0.30357142857142855
UCSC,0.30357142857142855
UCSC,0.30357142857142855
UCI,0.30303030303030304
UCLA,0.30303030303030304
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCR,0.2926829268292683
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCB,0.2857142857142857
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCSD,0.27906976744186046
UCM,0.2727272727272727
UCSC,0.26785714285714285
UCSC,0.26785714285714285
UCSC,0.26785714285714285
UCSB,0.26666666666666666
UCSB,0.26666666666666666
UCLA,0.24242424242424243
UCLA,0.24242424242424243
UCLA,0.24242424242424243
UCD,0.22857142857142856
UCD,0.22857142857142856
UCR,0.1951219512195122
UCR,0.1951219512195122
UCR,0.1951219512195122
UCR,0.1951219512195122
UCR,0.1951219512195122
UCR,0.1951219512195122
UCR,0.1951219512195122
UCR,0.1951219512195122
UCR,0.1951219512195122
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCI,0.1935483870967742
UCSD,0.18604651162790697
UCSD,0.18604651162790697
UCM,0.18181818181818182
UCLA,0.18181818181818182
UCSC,0.17857142857142858
UCSC,0.17857142857142858
UCSC,0.17857142857142858
UCSC,0.17857142857142858
UCSC,0.17857142857142858
UCSC,0.17857142857142858
UCSC,0.17857142857142858
UCSC,0.17857142857142858
UCSC,0.17857142857142858
UCSC,0.17857142857142858
UCSC,0.17857142857142858
UCSC,0.17857142857142858
UCSC,0.17857142857142858
UCSC,0.17857142857142858
UCSB,0.17777777777777778
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCB,0.14285714285714285
UCI,0.12903225806451613
UCI,0.12903225806451613
UCI,0.12903225806451613
UCD,0.11428571428571428
UCR,0.0975609756097561
UCR,0.0975609756097561
UCR,0.0975609756097561
UCR,0.0975609756097561
UCR,0.0975609756097561
UCSD,0.09302325581395349
UCM,0.09090909090909091
UCSC,0.08928571428571429
UCSB,0.08888888888888889
UCI,0.06451612903225806
UCB,0.0
UCB,0.0
UCB,0.0
UCB,0.0
UCB,0.0
UCB,0.0
UCB,0.0
UCR,0.0
UCR,0.0
UCR,0.0
UCR,0.0
UCR,0.0
UCR,0.0
UCR,0.0
UCR,0.0
UCR,0.0
