UC Berkeley BA,[['Math 1A - Calculus I (4.00)']]
UC Berkeley BA,[['Math 1B - Calculus II (4.00)']]
UC Berkeley BA,"[['EECS 16A - Designing Information Devices and Systems I (4.00)'], ['Math 54 - Linear Algebra and Differential Equations (4.00)']]"
UC Berkeley BA,[['CS 70 - Discrete Mathematics and Probability Theory (4.00)']]
UC Berkeley BA,Total courses: 4
UC Berkeley BS,[['Math 1A - Calculus I (4.00)']]
UC Berkeley BS,[['Math 1B - Calculus II (4.00)']]
UC Berkeley BS,[['Math 53 - Multivariable Calculus (4.00)']]
UC Berkeley BS,[['CS 70 - Discrete Mathematics and Probability Theory (4.00)']]
UC Berkeley BS,Total courses: 4
UC Davis,[['ECS 20 - Discrete Mathematics for Computer Science (4.00)']]
UC Davis,[['MAT 21A - Calculus (4.00)']]
UC Davis,[['MAT 21B - Calculus (4.00)']]
UC Davis,[['MAT 21C - Calculus (4.00)']]
UC Davis,[['MAT 21D - Vector Analysis (4.00)']]
UC Davis,"[['MAT 22A - Linear Algebra (3.00)'], ['MAT 27A - Linear Algebra with Applications to Biology (4.00)'], ['MAT 67 - Modern Linear Algebra (4.00)']]"
UC Davis,"[['MAT 22B - Differential Equations (3.00)'], ['MAT 27B - Differential Equations with Applications to Biology (4.00)']]"
UC Davis,Total courses: 7
UC Irvine,"[['MATH 2A- 2B - Single-Variable Calculus I', 'Single-Variable Calculus II']]"
UC Irvine,[['I&C SCI 6B - Boolean Logic and Discrete Structures']]
UC Irvine,[['I&C SCI 6D - Discrete Mathematics for Computer Science']]
UC Irvine,"[['I&C SCI 6N - Computational Linear Algebra'], ['MATH 3A - Introduction to Linear Algebra']]"
UC Irvine,[['STATS 67 - Introduction to Probability and Statistics for Computer Science']]
UC Irvine,Total courses: 6
UC Los Angeles,[['MATH 31A - Differential and Integral Calculus']]
UC Los Angeles,[['MATH 31B - Integration and Infinite Series']]
UC Los Angeles,[['MATH 32A - Calculus of Several Variables']]
UC Los Angeles,[['MATH 32B - Calculus of Several Variables']]
UC Los Angeles,[['MATH 33A - Linear Algebra and Applications']]
UC Los Angeles,[['MATH 33B - Differential Equations']]
UC Los Angeles,[['MATH 61 - Introduction to Discrete Structures']]
UC Los Angeles,Total courses: 7
UC Merced,[['MATH 021 - Calculus I for Physical Sciences and Engineering (4.00)']]
UC Merced,[['MATH 022 - Calculus II for Physical Sciences and Engineering (4.00)']]
UC Merced,"[['MATH 023 - Vector Calculus (4.00)'], ['MATH 023H - Honors Vector Calculus']]"
UC Merced,[['MATH 024 - Linear Algebra and Differential Equations (4.00)']]
UC Merced,[['MATH 032 - Probability and Statistics (4.00)']]
UC Merced,"[['CSE 015 - Discrete Mathematics (4.00)', 'CSE 022 - Introduction to Programming (4.00)', 'CSE 024 - Advanced Programming (4.00)', 'CSE 030 - Data Structures (4.00)', 'CSE 031 - Computer Organization and Assembly Language (4.00)', 'ENGR 065 - Circuit Theory (4.00)']]"
UC Merced,Total courses: 11
UC Riverside,[['CS 011/MATH 011 - Intro to Discrete Structures (4.00)']]
UC Riverside,[['MATH 009A - First Year Calculus (4.00)']]
UC Riverside,[['MATH 009B - First Year Calculus (4.00)']]
UC Riverside,[['MATH 009C - First Year Calculus (4.00)']]
UC Riverside,[['MATH 010A - Calculus of Several Variables I (4.00)']]
UC Riverside,"[['MATH 031 - Applied Linear Algebra (5.00)'], ['EE 020B - Linear Methods for Engineering Analysis and Design Using Matlab (4.00)']]"
UC Riverside,Total courses: 6
UC San Diego,"[['CSE 20 - Discrete Mathematics (4.00)'], ['MATH 15A'], ['MATH 31CH'], ['MATH 109']]"
UC San Diego,"[['CSE 21 - Mathematics for Algorithms and Systems (4.00)'], ['MATH 154'], ['MATH 184']]"
UC San Diego,[['MATH 20A - Calculus for Science and Engineering (4.00)']]
UC San Diego,[['MATH 20B - Calculus for Science and Engineering (4.00)']]
UC San Diego,"[['MATH 20C - Calculus and Analytic Geometry for Science and Engineering (4.00)'], ['MATH 31BH - Honors Multivariable Calculus']]"
UC San Diego,"[['MATH 18 - Linear Algebra (4.00)'], ['MATH 31AH - Honors Linear Algebra']]"
UC San Diego,"[['MATH 181A - Introduction to Mathematical Statistics I (4.00)'], ['MATH 183 - Statistical Methods (4.00)'], ['ECE 109 - Engineering Probability and Statistics (4.00)'], ['ECON 120A - Econometrics A (4.00)'], ['CSE 103 - A Practical Introduction to Probability and Statistics (4.00)']]"
UC San Diego,Total courses: 7
UC Santa Cruz BA,[['CSE 16 - Applied Discrete Mathematics (5.00)']]
UC Santa Cruz BA,"[['MATH 19A - Calculus for Science, Engineering, and Mathematics (5.00)', 'MATH 19B - Calculus for Science, Engineering, and Mathematics (5.00)'], ['MATH 20A - Honors Calculus (5.00)', 'MATH 20B - Honors Calculus (5.00)']]"
UC Santa Cruz BA,"[['AM 10 - Mathematical Methods for Engineers I (5.00)'], ['MATH 21 - Linear Algebra (5.00)']]"
UC Santa Cruz BA,Total courses: 4
UC Santa Cruz BS,[['CSE 16 - Applied Discrete Mathematics (5.00)']]
UC Santa Cruz BS,"[['MATH 19A - Calculus for Science, Engineering, and Mathematics (5.00)', 'MATH 19B - Calculus for Science, Engineering, and Mathematics (5.00)'], ['MATH 20A - Honors Calculus (5.00)', 'MATH 20B - Honors Calculus (5.00)']]"
UC Santa Cruz BS,"[['AM 10 - Mathematical Methods for Engineers I (5.00)'], ['MATH 21 - Linear Algebra (5.00)']]"
UC Santa Cruz BS,"[['AM 30 - Multivariate Calculus for Engineers (5.00)'], ['MATH 23A - Vector Calculus (5.00)']]"
UC Santa Cruz BS,Total courses: 5
UC Santa Barbara,"[['Math 3A, 3B - Calculus with Applications, Courses 1-2 (8.00)']]"
UC Santa Barbara,"[['Math 4A, 4B - Linear Algebra with Applications; Differential Equations (8.00)']]"
UC Santa Barbara,[['Math 6A - Vector Calculus (4.00)']]
UC Santa Barbara,[['PSTAT 120A - Probability and Statistics (4.00)']]
UC Santa Barbara,Total courses: 4
CSU Los Angeles,[['CS 2148 - Discrete Structures (4.00)']]
CSU Los Angeles,[['MATH 2110 - Calculus I (4.00)']]
CSU Los Angeles,[['MATH 2120 - Calculus II (4.00)']]
CSU Los Angeles,[['MATH 2550 - Introduction to Linear Algebra (3.00)']]
CSU Los Angeles,Total courses: 4
CSU Fullerton,[['MATH 150A - Calculus I (4.00)']]
CSU Fullerton,[['MATH 150B - Calculus II (4.00)']]
CSU Fullerton,[['MATH 170A - Mathematical Structures I (3.00)']]
CSU Fullerton,[['MATH 170B - Mathematical Structures II (3.00)']]
