Ventura College,CSE 30 - Programming Abstractions: Python (7.00),[['CS V15 - Data Structures and Algorithms (3.00)']]
Ventura College,CSE 12 - Computer Systems and Assembly Language and Lab (7.00) ,[['No Course Articulated']]
Ventura College,CSE 13S - Computer Systems and C Programming (7.00),[['MATH V21A - Calculus with Analytic Geometry I (5.00)']]
Ventura College,"MATH 19A - Calculus for Science, Engineering, and Mathematics (5.00)",[['MATH V21B - Calculus with Analytic Geometry II (5.00)']]
Ventura College,"MATH 19B - Calculus for Science, Engineering, and Mathematics (5.00)",[['CS V19 - Computer Architecture and Organization (3.00)']]
Ventura College,CSE 16 - APPLIED DISCRETE MATHEMATICS (5.00),"[['MATH V52 - Discrete Structures (3.00)'], ['CS V17 - Discrete Structures (3.00)'], ['MATH 23A - Vector Calculus (5.00)']]"
