City College of San Francisco,I&C SCI 31 - Introduction to Programming (4.00) & I&C SCI 32 - Programming with Software Libraries (4.00) & I&C SCI 33 - Intermediate Programming (4.00),"[['CS 131B - Programming Fundamentals: Python (4.00)', 'CS 231 - Advanced Python Programming (3.00)'], ['MATH 110A - Calculus I (5.00)']]"
City College of San Francisco,MATH 2A - Single-Variable Calculus (4.00),[['MATH 100A - Short Calculus I (3.00)']]
City College of San Francisco,MATH 2B - Single-Variable Calculus (4.00),[['MATH 100B - Short Calculus II (3.00)']]
City College of San Francisco,One additional approved transferable course for the major (an,"[['No Course Articulated'], ['MATH 110B - Calculus II (5.00)']]"
City College of San Francisco,MATH 3A - Introduction to Linear Algebra (4.00),"[['MATH 120 - Linear Algebra (3.00)'], ['MATH 130 - Linear Algebra and Differential Equations (5.00)']]"
