Modesto Junior College,I&C SCI 31 - Introduction to Programming (4.00) & I&C SCI 32 - Programming with Software Libraries (4.00) & I&C SCI 33 - Intermediate Programming (4.00) & ,[['No Course Articulated']]
Modesto Junior College,MATH 2A - Single-Variable Calculus (4.00) & ,[['MATH 171 - Calculus: First Course (5.00)']]
Modesto Junior College,MATH 2B - Single-Variable Calculus (4.00) & ,[['MATH 172 - Calculus: Second Course (4.00)']]
